0,6.10E-07
1,0
2,3.05E-07
3,0
4,0
5,6.10E-07
6,6.10E-07
7,1.22E-06
8,6.10E-07
9,1.52E-06
10,1.83E-06
11,3.05E-07
12,3.05E-07
13,3.66E-06
14,7.62E-06
15,7.92E-06
16,1.22E-06
17,1.01E-05
18,3.05E-06
19,9.14E-06
20,3.05E-06
21,4.57E-06
22,1.40E-05
23,6.40E-06
24,1.98E-05
25,1.37E-05
26,1.58E-05
27,1.19E-05
28,2.26E-05
29,1.40E-05
30,1.37E-05
31,9.14E-06
32,6.10E-06
33,2.74E-05
34,1.22E-05
35,1.65E-05
36,1.31E-05
37,1.37E-05
38,1.92E-05
39,8.53E-06
40,1.40E-05
41,8.23E-06
42,1.74E-05
43,1.43E-05
44,1.65E-05
45,5.18E-06
46,7.32E-06
47,1.01E-05
48,7.92E-06
49,1.37E-05
50,2.44E-06
51,1.98E-05
52,9.14E-06
53,1.49E-05
54,6.10E-06
55,2.80E-05
56,2.44E-05
57,7.32E-06
58,1.77E-05
59,5.49E-06
60,2.10E-05
61,6.10E-06
62,1.25E-05
63,1.22E-05
64,1.31E-05
65,6.10E-06
66,8.23E-06
67,7.32E-06
68,5.18E-06
69,7.01E-06
70,1.13E-05
71,5.49E-06
72,9.45E-06
73,7.01E-06
74,4.27E-06
75,5.18E-06
76,5.18E-06
77,3.66E-06
78,6.71E-06
79,5.79E-06
80,3.05E-06
81,1.52E-06
82,3.05E-06
83,5.79E-06
84,8.23E-06
85,7.01E-06
86,2.74E-06
87,4.88E-06
88,4.27E-06
89,3.35E-06
90,4.88E-06
91,1.31E-05
92,3.66E-06
93,1.68E-05
94,1.20E-05
95,2.99E-05
96,7.32E-06
97,1.43E-05
98,1.74E-05
99,1.86E-05
100,3.17E-05
101,2.27E-05
102,4.48E-05
103,1.37E-05
104,1.71E-05
105,1.01E-05
106,3.02E-05
107,5.35E-05
108,3.63E-05
109,7.68E-05
110,1.92E-05
111,2.68E-05
112,3.66E-05
113,4.24E-05
114,8.06E-05
115,5.98E-05
116,0.000118873
117,3.90E-05
118,4.66E-05
119,5.55E-05
120,5.30E-05
121,0.000102
122,7.59E-05
123,0.000151182
124,4.97E-05
125,7.56E-05
126,6.61E-05
127,9.63E-05
128,9.66E-05
129,4.82E-05
130,3.17E-05
131,8.14E-05
132,0.000131065
133,8.23E-05
134,6.92E-05
135,7.71E-05
136,5.46E-05
137,4.24E-05
138,9.39E-05
139,0.0001
140,0.000105766
141,9.30E-05
142,0.000158
143,0.00012
144,0.00022281
145,8.17E-05
146,0.000110034
147,9.66E-05
148,0.000131674
149,0.000129846
150,0.000128017
151,5.06E-05
152,0.000120092
153,8.60E-05
154,7.86E-05
155,8.87E-05
156,0.000168
157,0.000116
158,0.000247194
159,6.40E-05
160,7.71E-05
161,6.80E-05
162,0.000106985
163,8.11E-05
164,8.78E-05
165,9.45E-05
166,7.32E-05
167,0.000103633
168,0.000103023
169,0.000111862
170,9.72E-05
171,9.65E-05
172,9.57E-05
173,9.05E-05
174,8.63E-05
175,9.48E-05
176,8.96E-05
177,0.000102413
178,7.41E-05
179,5.21E-05
180,8.23E-05
181,8.63E-05
182,8.75E-05
183,0.000103023
184,9.05E-05
185,3.69E-05
186,3.05E-05
187,9.17E-05
188,9.05E-05
189,8.72E-05
190,8.84E-05
191,9.27E-05
192,9.97E-05
193,5.18E-05
194,8.96E-05
195,8.60E-05
196,0.000120092
197,8.90E-05
198,9.75E-05
199,6.43E-05
200,2.83E-05
201,6.58E-05
202,0.000104852
203,7.16E-05
204,7.56E-05
205,7.10E-05
206,3.75E-05
207,2.47E-05
208,6.86E-05
209,7.41E-05
210,8.53E-05
211,6.89E-05
212,9.22E-05
213,0.00011552
214,2.90E-05
215,7.96E-05
216,0.000111253
217,0.000138075
218,0.000118568
219,0.000130455
220,9.21E-05
221,5.79E-05
222,0.000102413
223,0.000146915
224,0.000173432
225,0.000189282
226,0.000218238
227,0.000167946
228,0.000167336
229,0.000221896
230,0.000282247
231,0.000304497
232,0.000359361
233,0.000385574
234,0.00034595
235,0.000214276
236,0.000473967
237,0.000483416
238,0.000579733
239,0.000456593
240,0.000595278
241,0.000431295
242,0.000232869
243,0.000473357
244,0.000541328
245,0.000581562
246,0.000585525
247,0.000544071
248,0.000369115
249,0.000303583
250,0.000489207
251,0.0004697
252,0.000526698
253,0.000405996
254,0.000388622
255,0.000321871
256,0.00022342
257,0.000382526
258,0.000497742
259,0.000359666
260,0.00037704
261,0.000400815
262,0.000212447
263,0.000166727
264,0.000361495
265,0.00048433
266,0.000281637
267,0.000359361
268,0.000389842
269,0.000202388
270,0.000160631
271,0.000360885
272,0.000394109
273,0.000353875
274,0.000382222
275,0.000297182
276,0.000225249
277,0.000133198
278,0.000328272
279,0.000395023
280,0.000391975
281,0.000286514
282,0.000232564
283,0.000247194
284,0.000104852
285,0.000264873
286,0.000274931
287,0.000260606
288,0.000242013
289,0.000195988
290,0.00020437
291,0.000212752
292,0.000232869
293,0.000178004
294,0.000221896
295,0.000180748
296,0.000133808
297,0.000110034
298,6.71E-05
299,0.000165507
300,0.00016185
301,0.000257405
302,0.000352961
303,0.000252986
304,0.000153011
305,0.000190349
306,0.000227687
307,0.000113844
308,0.00020437
309,0.000465737
310,0.000139904
311,7.74E-05
312,0.000125121
313,0.000172823
314,0.000142647
315,0.000104547
316,0.000215647
317,0.000153544
318,0.000127674
319,0.000326748
320,9.14E-05
321,0.000101804
322,0.000149048
323,6.52E-05
324,0.000143
325,0.000131
326,0.000220372
327,0.000118568
328,0.000101194
329,0.000100585
